,year,rating,age,rating_avg,pages,ratings_count,reviews_count,lang_en-CA,lang_en-GB,lang_en-US,lang_eng,lang_enm,lang_fre,lang_ger,lang_lat,lang_mul,lang_rus,lang_spa,region_africa,region_central_south_america,region_east_asia,region_europe,region_middle_east,region_north_america_british,region_south_asia,predict_cluster_kmeans
2596,2003,0.0,30,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2597,2003,0.0,41,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2598,2003,0.0,36,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2599,2003,9.0,17,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2600,2003,0.0,27,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2601,2003,9.0,48,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2602,2003,9.0,46,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2603,2003,0.0,17,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2604,2003,0.0,19,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2605,2003,0.0,41,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2606,2003,8.0,63,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2607,2003,0.0,27,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2608,2003,0.0,15,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2609,2003,9.0,57,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2610,2003,3.0,26,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2611,2003,10.0,26,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2612,2003,0.0,18,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2613,2003,0.0,41,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2614,2003,8.0,30,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2615,2003,8.0,37,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2616,2003,10.0,28,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2617,2003,6.0,32,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2618,2003,0.0,51,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2619,2003,0.0,54,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2620,2003,8.0,33,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2621,2003,8.0,61,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2622,2003,0.0,40,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2623,2003,7.0,24,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2624,2003,10.0,49,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2625,2003,0.0,45,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2626,2003,7.0,57,3.9,316,3140,383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2627,1999,0.0,36,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2628,1999,0.0,49,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2629,1999,0.0,27,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2630,1999,0.0,26,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2631,1999,0.0,32,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2632,1999,0.0,40,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2633,1999,0.0,29,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2634,1999,0.0,47,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2635,1999,0.0,47,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2636,1999,0.0,32,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2637,1999,9.0,34,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2638,1999,0.0,39,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2639,1999,0.0,36,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2640,1999,0.0,33,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2641,1999,8.0,33,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2642,1999,0.0,27,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2643,1999,0.0,33,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2644,1999,0.0,36,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2645,1999,9.0,36,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2646,1999,0.0,36,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2647,1999,0.0,23,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2648,1999,0.0,25,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2649,1999,0.0,54,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2650,1999,0.0,29,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2651,1999,0.0,33,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2652,1999,0.0,26,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2653,1999,5.0,48,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2654,1999,0.0,31,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2655,1999,0.0,25,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2656,1999,7.0,39,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2657,1999,0.0,19,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2658,1999,0.0,34,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2659,1999,0.0,30,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2660,1999,0.0,33,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2661,1999,0.0,24,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2662,1999,0.0,33,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2663,1999,7.0,28,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2664,1999,0.0,43,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2665,1999,3.0,38,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2666,1999,0.0,35,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2667,1999,0.0,31,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2668,1999,10.0,38,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2669,1999,9.0,38,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2670,1999,7.0,46,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2671,1999,7.0,57,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2672,1999,0.0,28,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2673,1999,9.0,25,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2674,1999,0.0,49,3.96,336,26443,2116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2675,1999,8.0,36,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2676,1999,0.0,29,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2677,1999,7.0,27,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2678,1999,0.0,36,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2679,1999,0.0,56,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2680,1999,0.0,37,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2681,1999,10.0,25,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2682,1999,0.0,21,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2683,1999,9.0,57,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2684,1999,9.0,47,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2685,1999,0.0,45,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2686,1999,0.0,37,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2687,1999,0.0,51,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2688,1999,0.0,36,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2689,1999,0.0,58,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2690,1999,0.0,28,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2691,1999,0.0,54,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2692,1999,0.0,26,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2693,1999,6.0,35,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2694,1999,0.0,29,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2695,1999,0.0,25,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2696,1999,0.0,34,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2697,1999,0.0,35,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2698,1999,0.0,43,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2699,1999,0.0,44,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2700,1999,0.0,52,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2701,1999,0.0,35,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2702,1999,0.0,34,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2703,1999,0.0,53,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2704,1999,0.0,32,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2705,1999,0.0,20,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2706,1999,0.0,54,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2707,1999,0.0,39,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2708,1999,0.0,52,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2709,1999,8.0,38,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2710,1999,0.0,46,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2711,1999,0.0,23,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2712,1999,0.0,39,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2713,1999,0.0,47,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2714,1999,0.0,42,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2715,1999,7.0,38,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2716,1999,0.0,33,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2717,1999,0.0,65,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2718,1999,0.0,47,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2719,1999,0.0,44,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2720,1999,0.0,25,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2721,1999,8.0,47,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2722,1999,0.0,42,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2723,1999,0.0,32,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2724,1999,0.0,31,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2725,1999,0.0,20,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2726,1999,7.0,23,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2727,1999,8.0,34,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2728,1999,0.0,23,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2729,1999,0.0,35,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2730,1999,0.0,49,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2731,1999,0.0,29,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2732,1999,0.0,31,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2733,1999,8.0,26,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2734,1999,0.0,25,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2735,1999,0.0,14,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2736,1999,0.0,48,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2737,1999,9.0,34,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2738,1999,8.0,40,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2739,1999,8.0,52,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2740,1999,0.0,44,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2741,1999,5.0,60,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2742,1999,0.0,24,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2743,1999,0.0,23,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2744,1999,0.0,31,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2745,1999,0.0,37,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2746,1999,0.0,38,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2747,1999,0.0,55,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2748,1999,7.0,28,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2749,1999,0.0,54,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2750,1999,0.0,39,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2751,1999,0.0,36,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2752,1999,0.0,24,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2753,1999,0.0,33,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2754,1999,0.0,31,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2755,1999,0.0,61,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2756,1999,0.0,44,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2757,1999,0.0,27,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2758,1999,0.0,25,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2759,1999,0.0,48,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2760,1999,0.0,25,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2761,1999,8.0,47,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2762,1999,0.0,33,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2763,1999,0.0,27,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2764,1999,0.0,30,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2765,1999,9.0,49,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2766,1999,0.0,39,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2767,1999,0.0,29,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2768,1999,0.0,35,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2769,1999,0.0,31,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2770,1999,0.0,43,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2771,1999,8.0,37,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2772,1999,0.0,28,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2773,1999,6.0,63,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2774,1999,0.0,41,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2775,1999,0.0,20,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2776,1999,0.0,25,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2777,1999,0.0,32,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2778,1999,0.0,19,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2779,1999,0.0,29,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2780,1999,7.0,44,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2781,1999,0.0,47,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2782,1999,0.0,34,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2783,1999,8.0,40,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2784,1999,0.0,53,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2785,1999,0.0,26,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2786,1999,0.0,38,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2787,1999,5.0,43,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2788,1999,5.0,57,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2789,1999,0.0,41,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2790,1999,0.0,30,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2791,1999,0.0,33,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2792,1999,0.0,50,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2793,1999,0.0,58,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2794,1999,0.0,54,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2795,1999,0.0,24,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2796,1999,0.0,32,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2797,1999,0.0,41,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2798,1999,4.0,33,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2799,1999,0.0,52,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2800,1999,0.0,49,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2801,1999,0.0,29,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2802,1999,9.0,31,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2803,1999,0.0,31,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2804,1999,5.0,26,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2805,1999,0.0,28,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2806,1999,0.0,30,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2807,1999,0.0,34,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2808,1999,6.0,39,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2809,1999,0.0,23,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2810,1999,6.0,67,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2811,1999,0.0,33,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2812,1999,0.0,32,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2813,1999,0.0,43,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2814,1999,0.0,27,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2815,1999,0.0,31,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2816,1999,0.0,48,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2817,1999,7.0,36,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2818,1999,0.0,38,3.81,400,68554,1476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
